"","MM","GS","group"
"FOXK2",0.428261200777945,0.133881728620065,FALSE
"FOXM1",0.865627856025147,0.262278984651737,TRUE
"FOXO1",0.464561325561192,0.204999056118962,FALSE
"FSD1L",0.543750783048112,0.286898387495525,FALSE
"FUS",0.489300377568338,0.23295133386327,FALSE
"FXN",0.439443649990388,0.163255082594455,FALSE
"G3BP1P1",0.493021169087681,0.148242514221545,FALSE
"G6PD",0.527444319787848,0.282493929225469,FALSE
"GABARAPL1",0.668364687308029,0.261760448425161,TRUE
"GADD45B",0.499371395424507,0.179801566864244,FALSE
"GALNT15",0.638860903160035,0.239697781023272,TRUE
"GAS2L3",0.806113021645373,0.291837944241535,TRUE
"GCN1",0.444406482776294,0.12135501349527,FALSE
"GEMIN2",0.409049342478497,0.0743795621368588,FALSE
"GGA3",0.475256204516204,0.164865245484883,FALSE
"GHITM",0.517669740669525,0.245462391938897,FALSE
"GINS1",0.936817576127423,0.331250779150241,TRUE
"GINS2",0.669750599379204,0.221045392437449,TRUE
"GINS3",0.673483678927404,0.185205463202167,TRUE
"GINS4",0.686284924733833,0.182761367291387,TRUE
"GLMN",0.408168084661271,0.143848119499198,FALSE
"GLYATL2",0.364901157889728,0.0940295118825955,FALSE
"GMEB1",0.382632746462727,0.124359899902402,FALSE
"GMNN",0.390533864124793,0.219885799085394,FALSE
"GMPS",0.613671895322809,0.237614638653666,TRUE
"GNA14",0.601750572018115,0.252264666187053,TRUE
"GNAO1.DT",0.457936620357836,0.318159431409774,FALSE
"GNAZ",0.424755727844053,0.273471015036692,FALSE
"GNG12.AS1",0.493331356770386,0.265106151294457,FALSE
"GNG7",0.463922667251318,0.218947610466018,FALSE
"GPATCH1",0.373590168537848,0.17067049600924,FALSE
"GPD2",0.536925461282831,0.16697578886569,FALSE
"GPIHBP1",0.494763575390044,0.165283406107279,FALSE
"GPR137C",0.456708728144081,0.142245838155004,FALSE
"GPR155",0.502336430711105,0.21953796163708,FALSE
"GPR19",0.644498954383989,0.233074535389873,TRUE
"GPRC5D",0.465571043179489,0.18311807769979,FALSE
"GPRIN1",0.435980983200816,0.227184108404191,FALSE
